clave,descripcion,unidad,cantidad,valor_unitario,importe,status
01010101,Concepto #2394,H87,9,224.16,2017.44,Libre
01010101,Concepto #2395,H87,1,268.83,268.83,Libre
01010101,Concepto #2396,H87,4,425.17,1700.68,Libre
01010101,Concepto #2397,H87,8,433.55,3468.4,Libre
01010101,Concepto #2398,H87,2,160.0,320.0,Libre
01010101,Concepto #2399,H87,7,263.07,1841.49,Libre
01010101,Concepto #2400,H87,10,468.47,4684.7,Libre
01010101,Concepto #2401,H87,1,105.2,105.2,Libre
01010101,Concepto #2402,H87,5,450.41,2252.05,Libre
01010101,Concepto #2403,H87,3,396.51,1189.53,Libre
01010101,Concepto #2404,H87,7,467.79,3274.53,Libre
01010101,Concepto #2405,H87,10,200.67,2006.7,Libre
01010101,Concepto #2406,H87,2,228.06,456.12,Libre
01010101,Concepto #2407,H87,4,335.3,1341.2,Libre
01010101,Concepto #2408,H87,4,84.84,339.36,Libre
01010101,Concepto #2409,H87,10,184.84,1848.4,Libre
01010101,Concepto #2410,H87,10,56.85,568.5,Libre
01010101,Concepto #2411,H87,5,172.65,863.25,Libre
01010101,Concepto #2412,H87,3,357.94,1073.82,Libre
01010101,Concepto #2413,H87,7,419.82,2938.74,Libre
01010101,Concepto #2414,H87,1,444.62,444.62,Libre
01010101,Concepto #2415,H87,2,332.81,665.62,Libre
01010101,Concepto #2416,H87,2,362.81,725.62,Libre
01010101,Concepto #2417,H87,7,85.11,595.77,Libre
01010101,Concepto #2418,H87,4,278.59,1114.36,Libre
01010101,Concepto #2419,H87,10,411.12,4111.2,Libre
01010101,Concepto #2420,H87,6,497.42,2984.52,Libre
01010101,Concepto #2421,H87,7,269.48,1886.36,Libre
01010101,Concepto #2422,H87,1,326.7,326.7,Libre
01010101,Concepto #2423,H87,6,327.99,1967.94,Libre
01010101,Concepto #2424,H87,2,453.68,907.36,Libre
01010101,Concepto #2425,H87,1,276.24,276.24,Libre
01010101,Concepto #2426,H87,8,153.16,1225.28,Libre
01010101,Concepto #2427,H87,8,111.45,891.6,Libre
01010101,Concepto #2428,H87,9,84.91,764.19,Libre
01010101,Concepto #2429,H87,4,489.65,1958.6,Libre
01010101,Concepto #2430,H87,8,491.07,3928.56,Libre
01010101,Concepto #2431,H87,10,199.6,1996.0,Libre
01010101,Concepto #2432,H87,8,338.49,2707.92,Libre
01010101,Concepto #2433,H87,9,192.64,1733.76,Libre
01010101,Concepto #2434,H87,8,165.88,1327.04,Libre
01010101,Concepto #2435,H87,4,403.16,1612.64,Libre
01010101,Concepto #2436,H87,3,348.98,1046.94,Libre
01010101,Concepto #2437,H87,5,282.46,1412.3,Libre
01010101,Concepto #2438,H87,6,161.42,968.52,Libre
01010101,Concepto #2439,H87,7,275.83,1930.81,Libre
01010101,Concepto #2440,H87,2,499.71,999.42,Libre
01010101,Concepto #2441,H87,2,126.57,253.14,Libre
01010101,Concepto #2442,H87,3,451.01,1353.03,Libre
01010101,Concepto #2443,H87,8,424.23,3393.84,Libre
01010101,Concepto #2444,H87,3,287.3,861.9,Libre
01010101,Concepto #2445,H87,9,459.51,4135.59,Libre
01010101,Concepto #2446,H87,8,309.76,2478.08,Libre
01010101,Concepto #2447,H87,4,284.74,1138.96,Libre
01010101,Concepto #2448,H87,5,95.54,477.7,Libre
01010101,Concepto #2449,H87,7,249.71,1747.97,Libre
01010101,Concepto #2450,H87,3,185.64,556.92,Libre
01010101,Concepto #2451,H87,8,241.8,1934.4,Libre
01010101,Concepto #2452,H87,4,277.84,1111.36,Libre
01010101,Concepto #2453,H87,6,280.43,1682.58,Libre
01010101,Concepto #2454,H87,5,200.82,1004.1,Libre
01010101,Concepto #2455,H87,3,53.82,161.46,Libre
01010101,Concepto #2456,H87,2,217.78,435.56,Libre
01010101,Concepto #2457,H87,10,141.04,1410.4,Libre
01010101,Concepto #2458,H87,9,446.81,4021.29,Libre
01010101,Concepto #2459,H87,9,411.89,3707.01,Libre
01010101,Concepto #2460,H87,7,320.53,2243.71,Libre
01010101,Concepto #2461,H87,2,242.94,485.88,Libre
01010101,Concepto #2462,H87,10,389.06,3890.6,Libre
01010101,Concepto #2463,H87,9,64.73,582.57,Libre
01010101,Concepto #2464,H87,1,283.86,283.86,Libre
01010101,Concepto #2465,H87,10,215.45,2154.5,Libre
01010101,Concepto #2466,H87,1,188.34,188.34,Libre
01010101,Concepto #2467,H87,6,405.69,2434.14,Libre
01010101,Concepto #2468,H87,2,395.94,791.88,Libre
01010101,Concepto #2469,H87,10,108.2,1082.0,Libre
01010101,Concepto #2470,H87,9,167.63,1508.67,Libre
01010101,Concepto #2471,H87,1,491.82,491.82,Libre
01010101,Concepto #2472,H87,6,51.92,311.52,Libre
01010101,Concepto #2473,H87,1,278.48,278.48,Libre
01010101,Concepto #2474,H87,3,322.51,967.53,Libre
01010101,Concepto #2475,H87,7,77.57,542.99,Libre
01010101,Concepto #2476,H87,1,440.9,440.9,Libre
01010101,Concepto #2477,H87,7,428.0,2996.0,Libre
01010101,Concepto #2478,H87,5,134.49,672.45,Libre
01010101,Concepto #2479,H87,10,376.11,3761.1,Libre
01010101,Concepto #2480,H87,8,310.37,2482.96,Libre
01010101,Concepto #2481,H87,7,70.3,492.1,Libre
01010101,Concepto #2482,H87,3,305.17,915.51,Libre
01010101,Concepto #2483,H87,3,483.3,1449.9,Libre
01010101,Concepto #2484,H87,3,334.16,1002.48,Libre
01010101,Concepto #2485,H87,1,65.91,65.91,Libre
01010101,Concepto #2486,H87,3,298.6,895.8,Libre
01010101,Concepto #2487,H87,6,477.75,2866.5,Libre
01010101,Concepto #2488,H87,7,180.56,1263.92,Libre
01010101,Concepto #2489,H87,3,415.95,1247.85,Libre
01010101,Concepto #2490,H87,8,288.39,2307.12,Libre
01010101,Concepto #2491,H87,1,327.14,327.14,Libre
01010101,Concepto #2492,H87,10,388.38,3883.8,Libre
01010101,Concepto #2493,H87,10,222.8,2228.0,Libre
01010101,Concepto #2494,H87,7,450.5,3153.5,Libre
01010101,Concepto #2495,H87,10,57.39,573.9,Libre
01010101,Concepto #2496,H87,1,191.92,191.92,Libre
01010101,Concepto #2497,H87,7,145.02,1015.14,Libre
01010101,Concepto #2498,H87,4,396.18,1584.72,Libre
01010101,Concepto #2499,H87,8,378.78,3030.24,Libre
01010101,Concepto #2500,H87,4,436.34,1745.36,Libre
01010101,Concepto #2501,H87,5,365.83,1829.15,Libre
01010101,Concepto #2502,H87,9,424.64,3821.76,Libre
01010101,Concepto #2503,H87,2,488.45,976.9,Libre
01010101,Concepto #2504,H87,2,270.6,541.2,Libre
01010101,Concepto #2505,H87,2,478.34,956.68,Libre
01010101,Concepto #2506,H87,8,138.17,1105.36,Libre
01010101,Concepto #2507,H87,8,94.96,759.68,Libre
01010101,Concepto #2508,H87,10,482.3,4823.0,Libre
01010101,Concepto #2509,H87,1,66.2,66.2,Libre
01010101,Concepto #2510,H87,3,200.52,601.56,Libre
01010101,Concepto #2511,H87,6,154.86,929.16,Libre
01010101,Concepto #2512,H87,8,103.5,828.0,Libre
01010101,Concepto #2513,H87,9,415.2,3736.8,Libre
01010101,Concepto #2514,H87,2,306.93,613.86,Libre
01010101,Concepto #2515,H87,4,427.77,1711.08,Libre
01010101,Concepto #2516,H87,1,361.33,361.33,Libre
01010101,Concepto #2517,H87,8,240.67,1925.36,Libre
01010101,Concepto #2518,H87,4,222.2,888.8,Libre
01010101,Concepto #2519,H87,2,439.42,878.84,Libre
01010101,Concepto #2520,H87,10,163.69,1636.9,Libre
01010101,Concepto #2521,H87,1,293.74,293.74,Libre
01010101,Concepto #2522,H87,6,219.94,1319.64,Libre
01010101,Concepto #2523,H87,9,177.74,1599.66,Libre
01010101,Concepto #2524,H87,2,66.88,133.76,Libre
01010101,Concepto #2525,H87,10,79.98,799.8,Libre
01010101,Concepto #2526,H87,7,288.35,2018.45,Libre
01010101,Concepto #2527,H87,4,478.13,1912.52,Libre
01010101,Concepto #2528,H87,5,133.81,669.05,Libre
01010101,Concepto #2529,H87,10,432.87,4328.7,Libre
01010101,Concepto #2530,H87,1,361.08,361.08,Libre
01010101,Concepto #2531,H87,4,142.22,568.88,Libre
01010101,Concepto #2532,H87,3,458.37,1375.11,Libre
01010101,Concepto #2533,H87,7,351.24,2458.68,Libre
01010101,Concepto #2534,H87,9,479.79,4318.11,Libre
01010101,Concepto #2535,H87,7,308.42,2158.94,Libre
01010101,Concepto #2536,H87,9,402.82,3625.38,Libre
01010101,Concepto #2537,H87,6,310.64,1863.84,Libre
01010101,Concepto #2538,H87,9,226.98,2042.82,Libre
01010101,Concepto #2539,H87,8,332.96,2663.68,Libre
01010101,Concepto #2540,H87,4,426.11,1704.44,Libre
01010101,Concepto #2541,H87,5,277.17,1385.85,Libre
01010101,Concepto #2542,H87,9,227.16,2044.44,Libre
01010101,Concepto #2543,H87,7,492.39,3446.73,Libre
01010101,Concepto #2544,H87,1,426.47,426.47,Libre
01010101,Concepto #2545,H87,3,276.87,830.61,Libre
01010101,Concepto #2546,H87,1,402.54,402.54,Libre
01010101,Concepto #2547,H87,7,421.5,2950.5,Libre
01010101,Concepto #2548,H87,3,405.14,1215.42,Libre
01010101,Concepto #2549,H87,2,121.96,243.92,Libre
01010101,Concepto #2550,H87,6,439.92,2639.52,Libre
01010101,Concepto #2551,H87,4,333.54,1334.16,Libre
01010101,Concepto #2552,H87,6,164.09,984.54,Libre
01010101,Concepto #2553,H87,7,498.05,3486.35,Libre
01010101,Concepto #2554,H87,4,100.37,401.48,Libre
01010101,Concepto #2555,H87,3,421.0,1263.0,Libre
01010101,Concepto #2556,H87,7,445.26,3116.82,Libre
01010101,Concepto #2557,H87,2,138.43,276.86,Libre
01010101,Concepto #2558,H87,5,194.16,970.8,Libre
01010101,Concepto #2559,H87,1,264.79,264.79,Libre
01010101,Concepto #2560,H87,9,102.38,921.42,Libre
01010101,Concepto #2561,H87,10,81.56,815.6,Libre
01010101,Concepto #2562,H87,8,108.8,870.4,Libre
01010101,Concepto #2563,H87,3,157.48,472.44,Libre
01010101,Concepto #2564,H87,1,267.74,267.74,Libre
01010101,Concepto #2565,H87,4,394.59,1578.36,Libre
01010101,Concepto #2566,H87,10,277.42,2774.2,Libre
01010101,Concepto #2567,H87,9,406.6,3659.4,Libre
01010101,Concepto #2568,H87,1,105.48,105.48,Libre
01010101,Concepto #2569,H87,10,212.15,2121.5,Libre
01010101,Concepto #2570,H87,2,477.2,954.4,Libre
01010101,Concepto #2571,H87,2,402.29,804.58,Libre
01010101,Concepto #2572,H87,6,203.01,1218.06,Libre
01010101,Concepto #2573,H87,10,240.1,2401.0,Libre
01010101,Concepto #2574,H87,7,148.35,1038.45,Libre
01010101,Concepto #2575,H87,8,161.95,1295.6,Libre
01010101,Concepto #2576,H87,7,54.89,384.23,Libre
01010101,Concepto #2577,H87,9,394.72,3552.48,Libre
01010101,Concepto #2578,H87,9,365.3,3287.7,Libre
01010101,Concepto #2579,H87,5,486.57,2432.85,Libre
01010101,Concepto #2580,H87,8,362.51,2900.08,Libre
01010101,Concepto #2581,H87,5,412.57,2062.85,Libre
01010101,Concepto #2582,H87,9,259.86,2338.74,Libre
01010101,Concepto #2583,H87,3,317.64,952.92,Libre
01010101,Concepto #2584,H87,2,299.31,598.62,Libre
01010101,Concepto #2585,H87,8,205.43,1643.44,Libre
01010101,Concepto #2586,H87,10,431.19,4311.9,Libre
01010101,Concepto #2587,H87,5,90.71,453.55,Libre
01010101,Concepto #2588,H87,1,262.06,262.06,Libre
01010101,Concepto #2589,H87,1,237.31,237.31,Libre
01010101,Concepto #2590,H87,3,365.42,1096.26,Libre
01010101,Concepto #2591,H87,6,295.23,1771.38,Libre
01010101,Concepto #2592,H87,2,288.97,577.94,Libre
01010101,Concepto #2593,H87,5,112.15,560.75,Libre
01010101,Concepto #2594,H87,6,105.95,635.7,Libre
01010101,Concepto #2595,H87,3,291.08,873.24,Libre
01010101,Concepto #2596,H87,10,435.56,4355.6,Libre
01010101,Concepto #2597,H87,7,330.73,2315.11,Libre
01010101,Concepto #2598,H87,5,181.73,908.65,Libre
01010101,Concepto #2599,H87,1,406.42,406.42,Libre
01010101,Concepto #2600,H87,6,295.91,1775.46,Libre
01010101,Concepto #2601,H87,8,330.35,2642.8,Libre
01010101,Concepto #2602,H87,1,113.41,113.41,Libre
01010101,Concepto #2603,H87,2,264.39,528.78,Libre
01010101,Concepto #2604,H87,4,301.78,1207.12,Libre
01010101,Concepto #2605,H87,3,258.79,776.37,Libre
01010101,Concepto #2606,H87,5,123.0,615.0,Libre
01010101,Concepto #2607,H87,7,230.52,1613.64,Libre
01010101,Concepto #2608,H87,8,386.78,3094.24,Libre
01010101,Concepto #2609,H87,5,221.04,1105.2,Libre
01010101,Concepto #2610,H87,4,363.5,1454.0,Libre
01010101,Concepto #2611,H87,4,301.99,1207.96,Libre
01010101,Concepto #2612,H87,6,313.23,1879.38,Libre
01010101,Concepto #2613,H87,7,189.49,1326.43,Libre
01010101,Concepto #2614,H87,2,354.74,709.48,Libre
01010101,Concepto #2615,H87,6,65.59,393.54,Libre
01010101,Concepto #2616,H87,2,458.07,916.14,Libre
01010101,Concepto #2617,H87,3,241.47,724.41,Libre
01010101,Concepto #2618,H87,3,118.53,355.59,Libre
01010101,Concepto #2619,H87,2,109.15,218.3,Libre
01010101,Concepto #2620,H87,1,354.51,354.51,Libre
01010101,Concepto #2621,H87,5,212.85,1064.25,Libre
01010101,Concepto #2622,H87,8,288.99,2311.92,Libre
01010101,Concepto #2623,H87,6,228.44,1370.64,Libre
01010101,Concepto #2624,H87,8,326.05,2608.4,Libre
01010101,Concepto #2625,H87,8,450.88,3607.04,Libre
01010101,Concepto #2626,H87,7,363.55,2544.85,Libre
01010101,Concepto #2627,H87,5,151.9,759.5,Libre
01010101,Concepto #2628,H87,9,428.82,3859.38,Libre
01010101,Concepto #2629,H87,3,240.13,720.39,Libre
01010101,Concepto #2630,H87,6,441.19,2647.14,Libre
01010101,Concepto #2631,H87,5,237.31,1186.55,Libre
01010101,Concepto #2632,H87,1,178.77,178.77,Libre
01010101,Concepto #2633,H87,10,408.55,4085.5,Libre
01010101,Concepto #2634,H87,5,137.3,686.5,Libre
01010101,Concepto #2635,H87,5,142.7,713.5,Libre
01010101,Concepto #2636,H87,9,177.15,1594.35,Libre
01010101,Concepto #2637,H87,9,73.15,658.35,Libre
01010101,Concepto #2638,H87,5,275.39,1376.95,Libre
01010101,Concepto #2639,H87,6,413.05,2478.3,Libre
01010101,Concepto #2640,H87,4,122.52,490.08,Libre
01010101,Concepto #2641,H87,1,296.09,296.09,Libre
01010101,Concepto #2642,H87,6,374.62,2247.72,Libre
01010101,Concepto #2643,H87,10,211.67,2116.7,Libre
01010101,Concepto #2644,H87,7,255.57,1788.99,Libre
01010101,Concepto #2645,H87,9,348.67,3138.03,Libre
01010101,Concepto #2646,H87,2,129.93,259.86,Libre
01010101,Concepto #2647,H87,6,52.34,314.04,Libre
01010101,Concepto #2648,H87,4,84.66,338.64,Libre
01010101,Concepto #2649,H87,8,448.52,3588.16,Libre
01010101,Concepto #2650,H87,8,493.17,3945.36,Libre
01010101,Concepto #2651,H87,2,244.69,489.38,Libre
01010101,Concepto #2652,H87,2,267.71,535.42,Libre
01010101,Concepto #2653,H87,10,199.49,1994.9,Libre
01010101,Concepto #2654,H87,3,379.83,1139.49,Libre
01010101,Concepto #2655,H87,1,222.11,222.11,Libre
01010101,Concepto #2656,H87,7,276.21,1933.47,Libre
01010101,Concepto #2657,H87,6,257.86,1547.16,Libre
01010101,Concepto #2658,H87,2,215.06,430.12,Libre
01010101,Concepto #2659,H87,9,356.21,3205.89,Libre
01010101,Concepto #2660,H87,2,489.51,979.02,Libre
01010101,Concepto #2661,H87,4,273.22,1092.88,Libre
01010101,Concepto #2662,H87,3,435.46,1306.38,Libre
01010101,Concepto #2663,H87,2,246.28,492.56,Libre
01010101,Concepto #2664,H87,9,306.14,2755.26,Libre
01010101,Concepto #2665,H87,4,459.38,1837.52,Libre
01010101,Concepto #2666,H87,1,115.22,115.22,Libre
01010101,Concepto #2667,H87,7,272.12,1904.84,Libre
01010101,Concepto #2668,H87,7,182.75,1279.25,Libre
01010101,Concepto #2669,H87,8,189.91,1519.28,Libre
01010101,Concepto #2670,H87,10,193.32,1933.2,Libre
01010101,Concepto #2671,H87,9,270.4,2433.6,Libre
01010101,Concepto #2672,H87,6,59.11,354.66,Libre
01010101,Concepto #2673,H87,7,389.27,2724.89,Libre
01010101,Concepto #2674,H87,2,245.2,490.4,Libre
01010101,Concepto #2675,H87,5,66.77,333.85,Libre
01010101,Concepto #2676,H87,10,230.61,2306.1,Libre
01010101,Concepto #2677,H87,3,295.99,887.97,Libre
01010101,Concepto #2678,H87,6,217.53,1305.18,Libre
01010101,Concepto #2679,H87,9,372.85,3355.65,Libre
01010101,Concepto #2680,H87,10,177.51,1775.1,Libre
01010101,Concepto #2681,H87,9,231.94,2087.46,Libre
01010101,Concepto #2682,H87,3,431.19,1293.57,Libre
01010101,Concepto #2683,H87,4,480.83,1923.32,Libre
01010101,Concepto #2684,H87,8,201.14,1609.12,Libre
01010101,Concepto #2685,H87,5,273.6,1368.0,Libre
01010101,Concepto #2686,H87,2,70.73,141.46,Libre
01010101,Concepto #2687,H87,6,275.34,1652.04,Libre
01010101,Concepto #2688,H87,10,387.54,3875.4,Libre
01010101,Concepto #2689,H87,8,262.13,2097.04,Libre
01010101,Concepto #2690,H87,3,87.16,261.48,Libre
01010101,Concepto #2691,H87,4,318.51,1274.04,Libre
01010101,Concepto #2692,H87,3,94.54,283.62,Libre
01010101,Concepto #2693,H87,5,485.41,2427.05,Libre
01010101,Concepto #2694,H87,5,334.95,1674.75,Libre
01010101,Concepto #2695,H87,5,421.83,2109.15,Libre
01010101,Concepto #2696,H87,8,132.75,1062.0,Libre
01010101,Concepto #2697,H87,1,76.94,76.94,Libre
01010101,Concepto #2698,H87,6,77.76,466.56,Libre
01010101,Concepto #2699,H87,1,76.33,76.33,Libre
01010101,Concepto #2700,H87,2,131.92,263.84,Libre
01010101,Concepto #2701,H87,7,163.53,1144.71,Libre
01010101,Concepto #2702,H87,8,331.2,2649.6,Libre
01010101,Concepto #2703,H87,9,429.38,3864.42,Libre
01010101,Concepto #2704,H87,8,323.35,2586.8,Libre
01010101,Concepto #2705,H87,3,166.3,498.9,Libre
01010101,Concepto #2706,H87,1,271.61,271.61,Libre
01010101,Concepto #2707,H87,1,290.09,290.09,Libre
01010101,Concepto #2708,H87,6,243.57,1461.42,Libre
01010101,Concepto #2709,H87,1,320.33,320.33,Libre
01010101,Concepto #2710,H87,1,291.13,291.13,Libre
01010101,Concepto #2711,H87,10,298.25,2982.5,Libre
01010101,Concepto #2712,H87,5,383.05,1915.25,Libre
01010101,Concepto #2713,H87,8,336.06,2688.48,Libre
01010101,Concepto #2714,H87,5,235.71,1178.55,Libre
01010101,Concepto #2715,H87,9,166.15,1495.35,Libre
01010101,Concepto #2716,H87,1,177.37,177.37,Libre
01010101,Concepto #2717,H87,1,429.17,429.17,Libre
01010101,Concepto #2718,H87,7,117.05,819.35,Libre
01010101,Concepto #2719,H87,10,265.11,2651.1,Libre
01010101,Concepto #2720,H87,2,454.4,908.8,Libre
01010101,Concepto #2721,H87,4,267.49,1069.96,Libre
01010101,Concepto #2722,H87,7,70.26,491.82,Libre
01010101,Concepto #2723,H87,8,174.08,1392.64,Libre
01010101,Concepto #2724,H87,6,268.41,1610.46,Libre
01010101,Concepto #2725,H87,9,127.65,1148.85,Libre
01010101,Concepto #2726,H87,2,230.06,460.12,Libre
01010101,Concepto #2727,H87,10,279.18,2791.8,Libre
01010101,Concepto #2728,H87,5,402.95,2014.75,Libre
01010101,Concepto #2729,H87,6,447.46,2684.76,Libre
01010101,Concepto #2730,H87,2,308.06,616.12,Libre
01010101,Concepto #2731,H87,6,305.8,1834.8,Libre
01010101,Concepto #2732,H87,2,131.61,263.22,Libre
01010101,Concepto #2733,H87,2,122.58,245.16,Libre
01010101,Concepto #2734,H87,8,119.67,957.36,Libre
01010101,Concepto #2735,H87,1,330.3,330.3,Libre
01010101,Concepto #2736,H87,3,306.18,918.54,Libre
01010101,Concepto #2737,H87,2,396.43,792.86,Libre
01010101,Concepto #2738,H87,8,452.94,3623.52,Libre
01010101,Concepto #2739,H87,4,135.7,542.8,Libre
01010101,Concepto #2740,H87,8,438.06,3504.48,Libre
01010101,Concepto #2741,H87,10,296.06,2960.6,Libre
01010101,Concepto #2742,H87,6,135.81,814.86,Libre
01010101,Concepto #2743,H87,9,183.63,1652.67,Libre
01010101,Concepto #2744,H87,7,312.89,2190.23,Libre
01010101,Concepto #2745,H87,10,217.91,2179.1,Libre
01010101,Concepto #2746,H87,6,123.38,740.28,Libre
01010101,Concepto #2747,H87,5,63.43,317.15,Libre
01010101,Concepto #2748,H87,5,151.06,755.3,Libre
01010101,Concepto #2749,H87,2,480.31,960.62,Libre
01010101,Concepto #2750,H87,1,401.14,401.14,Libre
01010101,Concepto #2751,H87,7,254.1,1778.7,Libre
01010101,Concepto #2752,H87,10,163.74,1637.4,Libre
01010101,Concepto #2753,H87,5,161.05,805.25,Libre
01010101,Concepto #2754,H87,4,418.19,1672.76,Libre
01010101,Concepto #2755,H87,10,105.58,1055.8,Libre
01010101,Concepto #2756,H87,9,314.72,2832.48,Libre
01010101,Concepto #2757,H87,2,412.25,824.5,Libre
01010101,Concepto #2758,H87,3,383.85,1151.55,Libre
01010101,Concepto #2759,H87,2,420.92,841.84,Libre
01010101,Concepto #2760,H87,4,399.85,1599.4,Libre
01010101,Concepto #2761,H87,9,228.48,2056.32,Libre
01010101,Concepto #2762,H87,2,170.99,341.98,Libre
01010101,Concepto #2763,H87,5,139.49,697.45,Libre
01010101,Concepto #2764,H87,10,399.47,3994.7,Libre
01010101,Concepto #2765,H87,9,242.94,2186.46,Libre
01010101,Concepto #2766,H87,4,493.22,1972.88,Libre
01010101,Concepto #2767,H87,3,424.6,1273.8,Libre
01010101,Concepto #2768,H87,3,122.23,366.69,Libre
01010101,Concepto #2769,H87,4,457.49,1829.96,Libre
01010101,Concepto #2770,H87,7,438.25,3067.75,Libre
01010101,Concepto #2771,H87,8,227.84,1822.72,Libre
01010101,Concepto #2772,H87,10,286.17,2861.7,Libre
01010101,Concepto #2773,H87,5,346.44,1732.2,Libre
01010101,Concepto #2774,H87,3,371.41,1114.23,Libre
01010101,Concepto #2775,H87,4,329.68,1318.72,Libre
01010101,Concepto #2776,H87,6,297.02,1782.12,Libre
01010101,Concepto #2777,H87,6,244.78,1468.68,Libre
01010101,Concepto #2778,H87,7,226.59,1586.13,Libre
01010101,Concepto #2779,H87,6,149.47,896.82,Libre
01010101,Concepto #2780,H87,3,471.18,1413.54,Libre
01010101,Concepto #2781,H87,2,482.76,965.52,Libre
01010101,Concepto #2782,H87,1,167.73,167.73,Libre
01010101,Concepto #2783,H87,6,57.84,347.04,Libre
01010101,Concepto #2784,H87,4,388.3,1553.2,Libre
01010101,Concepto #2785,H87,1,129.07,129.07,Libre
01010101,Concepto #2786,H87,10,271.99,2719.9,Libre
01010101,Concepto #2787,H87,3,65.05,195.15,Libre
01010101,Concepto #2788,H87,9,231.84,2086.56,Libre
01010101,Concepto #2789,H87,9,413.14,3718.26,Libre
01010101,Concepto #2790,H87,9,341.21,3070.89,Libre
01010101,Concepto #2791,H87,3,237.79,713.37,Libre
01010101,Concepto #2792,H87,3,461.93,1385.79,Libre
01010101,Concepto #2793,H87,6,60.68,364.08,Libre
01010101,Concepto #2794,H87,3,310.05,930.15,Libre
01010101,Concepto #2795,H87,3,59.11,177.33,Libre
01010101,Concepto #2796,H87,1,353.6,353.6,Libre
01010101,Concepto #2797,H87,6,87.87,527.22,Libre
01010101,Concepto #2798,H87,8,103.84,830.72,Libre
01010101,Concepto #2799,H87,9,62.68,564.12,Libre
01010101,Concepto #2800,H87,1,67.92,67.92,Libre
01010101,Concepto #2801,H87,6,126.48,758.88,Libre
01010101,Concepto #2802,H87,2,302.06,604.12,Libre
01010101,Concepto #2803,H87,7,403.08,2821.56,Libre
01010101,Concepto #2804,H87,6,345.68,2074.08,Libre
01010101,Concepto #2805,H87,9,144.6,1301.4,Libre
01010101,Concepto #2806,H87,8,386.65,3093.2,Libre
01010101,Concepto #2807,H87,10,479.85,4798.5,Libre
01010101,Concepto #2808,H87,1,362.27,362.27,Libre
01010101,Concepto #2809,H87,10,113.91,1139.1,Libre
01010101,Concepto #2810,H87,7,419.59,2937.13,Libre
01010101,Concepto #2811,H87,10,56.48,564.8,Libre
01010101,Concepto #2812,H87,3,431.37,1294.11,Libre
01010101,Concepto #2813,H87,9,123.17,1108.53,Libre
01010101,Concepto #2814,H87,5,163.36,816.8,Libre
01010101,Concepto #2815,H87,2,242.18,484.36,Libre
01010101,Concepto #2816,H87,1,385.34,385.34,Libre
01010101,Concepto #2817,H87,6,343.17,2059.02,Libre
01010101,Concepto #2818,H87,2,386.1,772.2,Libre
01010101,Concepto #2819,H87,5,140.64,703.2,Libre
01010101,Concepto #2820,H87,7,212.66,1488.62,Libre
01010101,Concepto #2821,H87,9,404.61,3641.49,Libre
01010101,Concepto #2822,H87,10,421.51,4215.1,Libre
01010101,Concepto #2823,H87,8,104.02,832.16,Libre
01010101,Concepto #2824,H87,4,319.01,1276.04,Libre
01010101,Concepto #2825,H87,1,431.83,431.83,Libre
01010101,Concepto #2826,H87,2,71.6,143.2,Libre
01010101,Concepto #2827,H87,2,218.39,436.78,Libre
01010101,Concepto #2828,H87,3,74.54,223.62,Libre
01010101,Concepto #2829,H87,2,431.24,862.48,Libre
01010101,Concepto #2830,H87,4,249.09,996.36,Libre
01010101,Concepto #2831,H87,10,429.69,4296.9,Libre
01010101,Concepto #2832,H87,1,265.27,265.27,Libre
01010101,Concepto #2833,H87,4,458.8,1835.2,Libre
01010101,Concepto #2834,H87,6,335.68,2014.08,Libre
01010101,Concepto #2835,H87,7,303.47,2124.29,Libre
01010101,Concepto #2836,H87,4,254.14,1016.56,Libre
01010101,Concepto #2837,H87,4,221.71,886.84,Libre
01010101,Concepto #2838,H87,4,398.58,1594.32,Libre
01010101,Concepto #2839,H87,1,225.81,225.81,Libre
01010101,Concepto #2840,H87,5,369.22,1846.1,Libre
01010101,Concepto #2841,H87,9,164.24,1478.16,Libre
01010101,Concepto #2842,H87,4,242.6,970.4,Libre
01010101,Concepto #2843,H87,7,297.34,2081.38,Libre
01010101,Concepto #2844,H87,1,499.48,499.48,Libre
01010101,Concepto #2845,H87,9,194.73,1752.57,Libre
01010101,Concepto #2846,H87,8,126.09,1008.72,Libre
01010101,Concepto #2847,H87,1,464.15,464.15,Libre
01010101,Concepto #2848,H87,7,289.83,2028.81,Libre
01010101,Concepto #2849,H87,5,182.51,912.55,Libre
01010101,Concepto #2850,H87,10,484.81,4848.1,Libre
01010101,Concepto #2851,H87,2,188.12,376.24,Libre
01010101,Concepto #2852,H87,1,219.45,219.45,Libre
01010101,Concepto #2853,H87,2,72.12,144.24,Libre
01010101,Concepto #2854,H87,3,469.31,1407.93,Libre
01010101,Concepto #2855,H87,1,232.91,232.91,Libre
01010101,Concepto #2856,H87,10,132.65,1326.5,Libre
01010101,Concepto #2857,H87,6,206.44,1238.64,Libre
01010101,Concepto #2858,H87,2,101.86,203.72,Libre
01010101,Concepto #2859,H87,1,133.32,133.32,Libre
01010101,Concepto #2860,H87,5,78.21,391.05,Libre
01010101,Concepto #2861,H87,10,491.53,4915.3,Libre
01010101,Concepto #2862,H87,4,98.31,393.24,Libre
01010101,Concepto #2863,H87,6,488.45,2930.7,Libre
01010101,Concepto #2864,H87,2,190.1,380.2,Libre
01010101,Concepto #2865,H87,7,143.3,1003.1,Libre
